author_id,created_at,id,text,geo,source,place,coordinates,lat,lon,label,score
540912385,2022-03-02 20:33:54+00:00,1499120835222642691,"Alaska's US senators weigh in on Biden's State of the Union address
https://t.co/HeYIZ0c3Za",{'place_id': '07179f4fe0500a32'},Twitter for Android,07179f4fe0500a32,"62.847342,-153.013250024199",62.847342,-153.013250024199,NEUTRAL,0.8227772116661072
845816445359570944,2022-03-02 20:30:46+00:00,1499120049088606214,"State of the union recap:
Things were bad this year
Things are still bad
America 
*Crowd cheers*",{'place_id': 'ef975175b1003544'},Twitter for Android,ef975175b1003544,"38.93155,-94.68376048366628",38.93155,-94.68376048366628,NEGATIVE,0.9977107048034668
110257168,2022-03-02 20:28:37+00:00,1499119509143113731,"I’m about to start a new medication; curious about the cost, I looked it up. This is the monthly cash price. My copay: $18. 

I’m fortunate to have employer-based insurance. Cash price 400x the copay! BONKERS!

Glad to see @POTUS bring this up at #SOTU. Hopefully it changes. https://t.co/8uWEVQwHBt",{'place_id': '3b77caf94bfc81fe'},Twitter for iPhone,3b77caf94bfc81fe,"34.0207635,-118.28761573756861",34.0207635,-118.2876157375686,POSITIVE,0.9542045593261719
830590843614556160,2022-03-02 20:27:35+00:00,1499119248844759043,"If you claim to support the #BlackLivesMatter movement, but you turn around &amp; say that you oppose defunding the police—&amp; you even want to *increase* police funding—then you do NOT actually support the #BLM movement. You’ve been pandering, for votes. You’re a liar. #SOTU #SOTU2022",{'place_id': 'fb26223d27a11fbb'},Twitter for iPhone,fb26223d27a11fbb,"38.715895,-90.45106139651898",38.715895,-90.45106139651898,NEGATIVE,0.9990541338920593
567930956,2022-03-02 20:24:56+00:00,1499118581228974082,"I honestly suspect that Biden lied during #SOTU when he said no troops in Ukraine. I'd be willing to bet a nickel that some elements of our special forces are present as advisors. Not speaking as a conspiracy theorist, just something we've done for a long time.",{'place_id': 'a1da4b402eb84bf5'},Twitter for Android,a1da4b402eb84bf5,"41.632088499999995,-111.84262310408175",41.6320885,-111.84262310408177,NEGATIVE,0.945685863494873
273623533,2022-03-02 20:24:03+00:00,1499118357617983491,"Can someone tell me what’s wrong with @SpeakerPelosi  
#SOTU",{'place_id': '8eb7d0abedc4817b'},Twitter for iPhone,8eb7d0abedc4817b,"34.795967000000005,-82.35329418427432",34.795967000000005,-82.35329418427432,NEGATIVE,0.9996203184127808
1170367854,2022-03-02 20:21:07+00:00,1499117618573156353,"This panel of women is 🔥
Go listen to @PHNX_Sports 
It's time for a state of the union for all the Phoenix Sports teams https://t.co/8PrkhCf8Sf via @YouTube https://t.co/G7ZDPhWHQw",{'place_id': '006b48995ede9bcc'},Twitter for iPhone,006b48995ede9bcc,"33.29535155,-111.71228351701077",33.29535155,-111.71228351701076,NEGATIVE,0.9620667099952698
1092201403861397507,2022-03-02 20:18:20+00:00,1499116920955719681,@elise_flowers Sure did!!!! #SOTU I wasn’t remotely surprised,{'place_id': '6417871953fa5e86'},Twitter for iPad,6417871953fa5e86,"39.008352,-77.02075305486659",39.008352,-77.02075305486659,NEGATIVE,0.9596156477928162
1147168101689151488,2022-03-02 20:18:12+00:00,1499116887195758597,"Idk who made this meme, but it was one of the best of the night. #SOTU https://t.co/KnIUY3D6ox",{'place_id': '01fbe706f872cb32'},Twitter for Android,01fbe706f872cb32,"38.928253,-77.03479858735744",38.928253,-77.03479858735744,POSITIVE,0.9992913007736206
1400562098690674691,2022-03-02 20:18:03+00:00,1499116846951321601,Saw her last night doing stunts at #SOTU with #FailedCoupBoebert. https://t.co/aCywsMIIoi https://t.co/OUy7eqiOqO,{'place_id': 'e21c8e4914eef2b3'},Twitter for Android,e21c8e4914eef2b3,"38.9964715,-105.54936087819527",38.9964715,-105.54936087819527,NEGATIVE,0.991664469242096
734742161267281920,2022-03-02 20:17:18+00:00,1499116659134681090,"The State of the Union speeches are the worst political theater ever. We can look around and tell what state the Union is in. High gas prices, high grocery bills, struggling 401k’s, &amp; potential WW3. The Union is faltering. #SOTU",{'place_id': '1010ecfa7d3a40f8'},Twitter for iPhone,1010ecfa7d3a40f8,"39.765093,-86.17365107035424",39.765093,-86.17365107035424,NEGATIVE,0.9997760653495789
47824384,2022-03-02 20:13:34+00:00,1499115720092704768,"Hearing @POTUS give @portainerio partner @intel a glowing shout-out during #SOTU made my work week. Learn more about how #Intel is leading in this interview I was lucky to do with Bryan, their #EdgeComputing Principal Platform Architect a few days ago

#edge #IoT https://t.co/eXDP4WdaM8",{'place_id': 'a769d8f00b12878d'},Twitter for iPhone,a769d8f00b12878d,"37.616119,-122.47429955440529",37.616119,-122.47429955440528,POSITIVE,0.9954442977905273
162204416,2022-03-02 20:11:24+00:00,1499115173306683392,"@miles_commodore He's an Idiot!🤡🤪

🤔They're replaying that in Executive Offices Nationwide today and howling with laughter!
😄😆😅😂🤣😭

They're not going to Lose their Jobs,
which is 
to Increase Profits
Year over Year, to help #Biden!
🤨
#NotABusinessman 
#NotMyPresident
#SOTU
#SaveAmerica",{'place_id': '481390ee09b847ef'},Twitter for Android,481390ee09b847ef,"41.3465775,-89.11801631654782",41.3465775,-89.11801631654782,POSITIVE,0.9895052313804626
1090663195923099649,2022-03-02 20:10:08+00:00,1499114856590589953,Biden has done nothing to get Brad’s wife rehired at Cracker Barrel #StateOfTheUnion,{'place_id': '36c83b3a759e987b'},Twitter for iPhone,36c83b3a759e987b,"30.2974982,-91.24042300689773",30.2974982,-91.24042300689771,NEGATIVE,0.9929680228233337
563437073,2022-03-02 20:09:29+00:00,1499114692563943427,"Boebert's outburst came moments before Biden mentioned his son Beau, who died of brain cancer in 2015. https://t.co/KKWwIbDKA4 # via @HuffPostPol",{'place_id': '5c9d123437711a9d'},Twitter for iPhone,5c9d123437711a9d,"32.2309925,-90.24761132660143",32.2309925,-90.24761132660144,NEGATIVE,0.9863641858100891
585063608,2022-03-02 20:09:24+00:00,1499114671395246085,"WATCH|: 
With the #StateOfTheUnion address, #RussiaUkraine situation and rising gas prices…. I did a recent story on how the it’s impacting us locally and drivers here @KVRRTV #Focused https://t.co/BM3Co62dz5",{'place_id': '5c8fea63bc3faa5b'},Twitter for iPhone,5c8fea63bc3faa5b,"46.86513205,-96.82736190649834",46.86513205,-96.82736190649834,NEUTRAL,0.8611663579940796
48331785,2022-03-02 20:07:02+00:00,1499114076798173189,President Biden says he has our backs! @potus Elections have consequences. #TransIsWorthy #SOTU #TransDayOfVisibility #BlackTransWonderWoman https://t.co/DGiYR5RPMB,{'place_id': '01a9a39529b27f36'},Twitter for iPhone,01a9a39529b27f36,"40.788882,-73.95094715835492",40.788882,-73.95094715835492,NEGATIVE,0.9955270886421204
964240169070202880,2022-03-02 20:03:11+00:00,1499113105099563013,"Did you know there are over 6,000 USDA inspected meat and poultry facilities in the USA according to current data on the USDA website here: https://t.co/U86sdq9BCR
#StateOfTheUnion #foodsafety #usda #FactCheck https://t.co/lYh2ajK0fL",{'place_id': '5c937363480a2c19'},Twitter Web App,5c937363480a2c19,"30.5113377,-97.81385873837077",30.5113377,-97.81385873837075,NEGATIVE,0.9938092827796936
212321156,2022-03-02 19:57:43+00:00,1499111729699049472,17 Absurd Lies Biden Told During His State Of The Union Speech https://t.co/FVwCCw7LQT,{'place_id': '3ad0f706b3fa62a8'},Twitter for Android,3ad0f706b3fa62a8,"37.4266445,-122.12482666151439",37.4266445,-122.1248266615144,NEGATIVE,0.9989757537841797
860218051643535360,2022-03-02 19:53:13+00:00,1499110599917293569,"The comments…..
#SOTU https://t.co/F3pHihcoMX https://t.co/XdaevdlD1Q",{'place_id': '0031f2651fa4744b'},Twitter for iPhone,0031f2651fa4744b,"39.1358375,-76.87118416005836",39.1358375,-76.87118416005836,NEGATIVE,0.9891543984413147
2787314183,2022-03-02 19:46:44+00:00,1499108967150243843,"@POTUS President Biden, you said in #SOTU that “we’re going to be fine.” Fine? Fine and the Russian nuclear forces are on high alert! The president of Ukraine also thought #Ukraine is fine and overlooked the evidence of the invasion to protect his economy or else. Please do more!",{'place_id': '879dfee0187b884a'},Twitter for iPhone,879dfee0187b884a,"42.3118925,-83.40186116409762",42.3118925,-83.40186116409762,NEGATIVE,0.9698259830474854
1491716825285115907,2022-03-02 19:43:46+00:00,1499108222116020226,"💯% . Solution to all construction business .
https://t.co/EyIH0BC3ws
#TheBatman #NSWFloods #SOTU #Dion #Russian #Covid #MadAsHell #Carolina #Pfizer
#MCYvPER",{'place_id': 'fbd6d2f5a4e4a15e'},Twitter for Android,fbd6d2f5a4e4a15e,"37.269760500000004,-120.02525140240894",37.2697605,-120.02525140240894,NEGATIVE,0.9815006256103516
1294338975809916929,2022-03-02 19:38:33+00:00,1499106909332377602,"President Biden’s #stateoftheunion address last night reaffirmed to me that I am no liberal and that the Democratic Party does not represent me or my values, even if that’s the party I vote for. We need new energy in the Democratic Party or we need a new party.",{'place_id': '8e9665cec9370f0f'},Twitter for iPhone,8e9665cec9370f0f,"44.970636999999996,-93.28405921209912",44.970637,-93.28405921209912,NEGATIVE,0.9975067973136902
1489512544490381313,2022-03-02 19:36:28+00:00,1499106383182151681,@PaCrossroads @kwysockis @keynesdesir @PathwayToRelax @JesusIsrealGods @pathwaytobliss @Shabecca89 not #Scott @jesuschrstpose #antiMatthew #iam4Her @unknownC @robertjeffress still living your messages before sunrise #morningstar #youtubechannel Jesus Christ #SOTU #TheBatman #Lord https://t.co/7Aly2y8hHa,{'place_id': 'b980515f617707a9'},Twitter for Android,b980515f617707a9,"33.9263505,-98.49809453223496",33.9263505,-98.49809453223496,NEGATIVE,0.9931954145431519
18539075,2022-03-02 19:32:29+00:00,1499105382676975623,Stephen Colbert Goes LIVE After Biden's First SOTU Speech | A Rousing Ca... https://t.co/7pkAWqpZLG via @YouTube #SOTU #colbert,{'place_id': '96af18411a813391'},Twitter for iPhone,96af18411a813391,"40.74436,-73.6862417732705",40.74436,-73.6862417732705,POSITIVE,0.9895729422569275
1143797914843648001,2022-03-02 19:32:21+00:00,1499105345901322243,@cosovschi Also borderline close to the Russian state line of juxtaposing that war effort against Ukraine and others while downplaying the role people from these very union republics had,{'place_id': 'ce840961e49976cf'},Twitter for iPhone,ce840961e49976cf,"42.5625748,20.914024345436268",42.5625748,20.914024345436268,POSITIVE,0.934486448764801
1092201403861397507,2022-03-02 19:25:56+00:00,1499103731048239113,I know y’all saw #JoeManchin simple ass sitting w/ the Republicans last night #SOTU,{'place_id': '01fbe706f872cb32'},Twitter for iPhone,01fbe706f872cb32,"38.928253,-77.03479858735744",38.928253,-77.03479858735744,NEGATIVE,0.9930324554443359
1224376633391566850,2022-03-02 19:24:20+00:00,1499103331075112960,@DFBHarvard EXPLAIN TO ME THIS? EXPLAIN TO ME THAT?HOW THE FUCK IS BUYING OIL FROM RUSSIA&amp; IRAN HELPING AMERICAN JOBS ECONOMY?  ...........................ACTS TREASON TRAITORS ALL DEMOCRATS WERE ON BOARD! INSIDER TRADING GETTING RICH FUCKING ALL AMERICANS RIGHT?? CLAPP&amp; LAUGH STATE OF UNION,{'place_id': '463f5d9615d7d1be'},Twitter for Android,463f5d9615d7d1be,"45.188362999999995,-69.24487224224396",45.188363,-69.24487224224396,NEGATIVE,0.9942188262939453
1027677408,2022-03-02 19:24:13+00:00,1499103299160748033,"Biden's SOTU:One of Russian President Vladimir Putin’s greatest tricks has been uniting Republicans and Democrats behind one broadly shared goal: opposing him. And at the start of Tuesday’s speech, Biden grabbed that opportunity to rally the parties... https://t.co/w0VOghKVrj",{'place_id': '36775d842cbec509'},Twitter for Android,36775d842cbec509,"45.558747499999996,-73.59300316581725",45.5587475,-73.59300316581725,POSITIVE,0.9225485920906067
3951356068,2022-03-02 19:23:07+00:00,1499103023250952193,"We’ve made a lot of progress, but still have a ways to go to lower costs for working families and build an even stronger American economy. I’m optimistic knowing that @POTUS has the needs and concerns of Scranton families in mind. #SOTU https://t.co/9l94X1YKM1",{'place_id': '8e67b1e195b34dd8'},Twitter for iPhone,8e67b1e195b34dd8,"41.41964605,-75.68436555316782",41.41964605,-75.68436555316782,POSITIVE,0.9872027039527893
2513784752,2022-03-02 19:22:30+00:00,1499102867986206727,#SendCongressFlowers because I don't know about you but I am just so effing tired of her adolescent 🐃💩. Srsly tho aren't you? Especially after the childish acting out during #SOTU? https://t.co/ywpOgJhvRm,{'place_id': '3eb9b911bea717c5'},Twitter for Android,3eb9b911bea717c5,"45.0254325,-93.46683428500114",45.0254325,-93.46683428500114,NEGATIVE,0.9988102912902832
1053326702888304640,2022-03-02 19:19:24+00:00,1499102089682857984,"I didn't need to watch the #SOTU to know that the state of our union is: 

It's all going to shit!

#ThanksBiden",{'place_id': '1739d72c18edbb1e'},Twitter for Android,1739d72c18edbb1e,"28.388346499999997,-80.60368841218872",28.3883465,-80.60368841218872,NEGATIVE,0.9857606291770935
23961839,2022-03-02 19:18:36+00:00,1499101885499940876,"If you snatched up one of those PPP loans from a homie and missed Biden’s State of the Union address last night, you might wanna run that back. 
https://t.co/EY9zgcZqJc",{'place_id': '8173485c72e78ca5'},Twitter for iPhone,8173485c72e78ca5,"33.767296,-84.41732980362106",33.767296,-84.41732980362106,NEGATIVE,0.9996792078018188
219392823,2022-03-02 19:12:50+00:00,1499100437751996421,The real star of the State of the Union. https://t.co/NcSwcFCwml,{'place_id': '45a45eb8e30e7b14'},Twitter for Android,45a45eb8e30e7b14,"34.721854300000004,-92.29747291670498",34.721854300000004,-92.29747291670498,POSITIVE,0.9990454316139221
13353142,2022-03-02 19:11:59+00:00,1499100223033036801,When you’re miserable and stuck in coach between two spring breakers on their way to Cancun. #SOTU #Boebert #TaylorGreene https://t.co/LrpbusgDTe,{'place_id': '00ab941b685334e3'},Twitter for iPhone,00ab941b685334e3,"36.156363999999996,-86.75148495566681",36.156364,-86.75148495566681,NEGATIVE,0.9920646548271179
796206111472783360,2022-03-02 19:11:43+00:00,1499100153076019202,"@POTUS. The So each: It wasn't untill this very moment that I realized how to say this to you. The State Of The Union Address in it's own sounded like you. But it is is truely in the delivering, for I was once again moved throughout, from beginning to end. My Pesident, his First https://t.co/dgl6Kv2lrh",{'place_id': '013379ee5729a5e6'},Twitter for Android,013379ee5729a5e6,"32.18939265,-110.86705124195461",32.18939265,-110.8670512419546,POSITIVE,0.9961699843406677
1002991336969076736,2022-03-02 19:07:17+00:00,1499099038322364417,@laurenboebert He's not the president &amp; the State of his Union is disaster--as are you!,{'place_id': '6057f1e35bcc6c20'},Twitter for Android,6057f1e35bcc6c20,"33.6310115,-80.53109625181841",33.6310115,-80.53109625181841,NEGATIVE,0.9996341466903687
1050125829114609667,2022-03-02 18:57:18+00:00,1499096524806107145,@NbLtop100 @tylerperry @POTUS @VP omg you used innocent lives  matter as an example for gun control but not an example as #AllLivesMatter omg @Cravath @Harvard_Law @ucdavisvetmed #StateOfTheUnion no this is discrimination against the speechless &amp; those with total differences! https://t.co/5GE7jA9smG,{'place_id': '6eb95eddb81a6b4b'},Twitter for iPhone,6eb95eddb81a6b4b,"21.04922465,-87.04987230860931",21.04922465,-87.04987230860931,NEGATIVE,0.9946558475494385
301029320,2022-03-02 18:57:05+00:00,1499096472272326657,"Joe Biden vows to check Russian aggression, fight inflation in State of the Union speech, via @nzherald https://t.co/Y8MpoCCSH0",{'place_id': '0022e3c837579650'},Twitter for Android,0022e3c837579650,"-36.705090999999996,174.54742799479166",-36.705091,174.54742799479166,NEGATIVE,0.9649308323860168
1373343874362572813,2022-03-02 18:53:05+00:00,1499095464536383494,"@scrowder #LWC #LouderWithCrowder #SOTU
#NancyPelosi is a Squirl on drugs Lol  This cracked me up so much!  Love you guys!

https://t.co/4ZQFzrYhSd",{'place_id': '0101e9c417ecd4e9'},Twitter for Android,0101e9c417ecd4e9,"19.684561853477902,-70.66396713332387",19.684561853477906,-70.66396713332387,POSITIVE,0.9855993986129761
301029320,2022-03-02 18:51:59+00:00,1499095186994974722,"'Putin was wrong, we were ready,' Biden's State of the Union address https://t.co/cMaeZ5C1so",{'place_id': '0022e3c837579650'},Twitter for Android,0022e3c837579650,"-36.705090999999996,174.54742799479166",-36.705091,174.54742799479166,NEGATIVE,0.9925994873046875
305483071,2022-03-02 18:51:39+00:00,1499095105843523587,That was a good  State of the Union address overall but he failed to mention (again) one thing that starts with a T  and ends with an A @Tesla @elonmusk 😅,{'place_id': '3b77caf94bfc81fe'},Twitter for iPhone,3b77caf94bfc81fe,"34.0207635,-118.28761573756861",34.0207635,-118.2876157375686,NEGATIVE,0.9970508813858032
765552327705169921,2022-03-02 18:51:13+00:00,1499094994568757262,"If you missed the State of the Union speech and the responses by the republican and the Working Families Party? Here is my show last night reacting to it as it went
https://t.co/ZO0ylFLt3N",{'place_id': 'cf3b45e29c2c319b'},Twitter for Android,cf3b45e29c2c319b,"29.497159500000002,-95.10949040351241",29.4971595,-95.1094904035124,NEGATIVE,0.996401309967041
2387882718,2022-03-02 18:50:47+00:00,1499094887555223552,"GOP Reps. Greene, Boebert heckle Biden throughout State of the Union address https://t.co/oXtjWJ8Wrh via @nbcnews the epitome of femininity 😵‍💫Not",{'place_id': '7d62cffe6f98f349'},Twitter for iPhone,7d62cffe6f98f349,"37.33115985,-121.85951294169287",37.33115985,-121.85951294169288,NEGATIVE,0.9662483930587769
269076768,2022-03-02 18:49:26+00:00,1499094547808276480,@atrupar Has anyone told them the #SOTU is not middle school school pep assembly?,{'place_id': 'f9eb1e0194f99f8b'},Twitter for iPhone,f9eb1e0194f99f8b,"38.6517165,-90.58586215062999",38.6517165,-90.58586215063,NEGATIVE,0.9976056814193726
1111802818380226561,2022-03-02 18:46:49+00:00,1499093890283888644,@RepMTG MTG was booed at the State of the Union. What a loser.,{'place_id': '002b06ee2655168a'},Twitter for Android,002b06ee2655168a,"33.1911035,-111.57980479298087",33.1911035,-111.57980479298088,NEGATIVE,0.9995636343955994
1330501665124982785,2022-03-02 18:40:28+00:00,1499092288462594050,These two idiots looked more like they were on the set of the Jerry Springer Show than in the House Chamber during a State of the Union address.  A show of that caliber is much better suited for their type of character and lowbrow shenanigans. https://t.co/UCjdBorPVM,{'place_id': 'cb74aaf709812e0f'},Twitter for Android,cb74aaf709812e0f,"36.109384500000004,-95.93131126221996",36.1093845,-95.93131126221996,NEGATIVE,0.9987241625785828
1022428176,2022-03-02 18:40:02+00:00,1499092181360992257,"If you couldn’t watch the State of the Union, here it is! 🇺🇸😎💙🖤🇺🇦Biden's State of the Union address, annotated and fact checked https://t.co/fYjZhzPUmh",{'place_id': 'cb74aaf709812e0f'},Twitter for iPhone,cb74aaf709812e0f,"36.109384500000004,-95.93131126221996",36.1093845,-95.93131126221996,NEGATIVE,0.9957680702209473
1022428176,2022-03-02 18:36:39+00:00,1499091329544032260,😡🤮😎🇺🇸💙🖤🇺🇦 Rep. Boebert interrupts Biden's speech before he mentions deceased son https://t.co/rcFCCkdThs,{'place_id': 'cb74aaf709812e0f'},Twitter for iPhone,cb74aaf709812e0f,"36.109384500000004,-95.93131126221996",36.1093845,-95.93131126221996,NEGATIVE,0.996100664138794
902663094899359746,2022-03-02 18:35:54+00:00,1499091139487358976,"The Howler monkeys have escaped their enclosure and foind their way to the State of the Union address. Capture and muzzle, return them from whence they came. Vile creatures indeed, throwing their shit at the President. https://t.co/RU5XMoiNrY",{'place_id': '91890dbb74364d63'},Twitter for Android,91890dbb74364d63,"39.239496,-121.20336408838972",39.239496,-121.20336408838972,NEGATIVE,0.997096061706543
49325318,2022-03-02 18:34:19+00:00,1499090744732270601,Did anyone watch the Laker's game instead #sotu Rus is getting his mojo back.,{'place_id': '01fbe706f872cb32'},Twitter for Android,01fbe706f872cb32,"38.928253,-77.03479858735744",38.928253,-77.03479858735744,NEGATIVE,0.996907651424408
1169710710324154368,2022-03-02 18:32:22+00:00,1499090253839224837,Idea: we should invite more kids to State of the Union address to keep the adult behavior in check. https://t.co/nJreaMaWbZ,{'place_id': '1c69a67ad480e1b1'},Twitter for iPhone,1c69a67ad480e1b1,"29.8384705,-95.47081090214385",29.8384705,-95.47081090214384,NEGATIVE,0.9955666661262512
917743345,2022-03-02 18:32:21+00:00,1499090247249969156,"Both @benshapiro &amp; @IAGovernor delivered excellent responses to the #SOTU last evening! No matter how the President paints it, our Union is weaker, poorer, and more divided than ever before.",{'place_id': 'dd9c503d6c35364b'},Twitter for iPhone,dd9c503d6c35364b,"41.118241499999996,-77.73846230505066",41.1182415,-77.73846230505066,POSITIVE,0.9825699925422668
1083212665160253440,2022-03-02 18:29:55+00:00,1499089635019919361,"I’m not saying whether the #SOTU given by @POTUS @JoeBiden last night was strong or not, but it’s having an impact on Wall Street today! 🤷🏻‍♂️🙏✨ https://t.co/FAj00KPiFu",{'place_id': '5c62ffb0f0f3479d'},Twitter for iPhone,5c62ffb0f0f3479d,"33.552087549999996,-112.0735233686602",33.55208755,-112.0735233686602,POSITIVE,0.996121346950531
1313416191193616388,2022-03-02 18:29:36+00:00,1499089554879488004,"Same energy... Class clowns... 

Still looking for a drunk squirrel for a Nancy comparison...

#idiots #BoebertIsAnIdiot #LaurenBoebertIsSoDumb #MTG #SOTU https://t.co/uaNSOSRDoJ",{'place_id': '61ecf520fef6ce72'},Twitter for Android,61ecf520fef6ce72,"43.419503,-79.66087481457299",43.419503,-79.66087481457299,NEGATIVE,0.9979099631309509
16445043,2022-03-02 18:23:35+00:00,1499088040328896517,"""We're done talking about infrastructure weeks,"" he said. ""We're going to have an infrastructure decade.""@POTUS 
#BipartisanInfrastructureLaw #SOTU",{'place_id': '1bcca4fea94a9c6e'},Twitter for iPhone,1bcca4fea94a9c6e,"40.4292415,-74.42855720448937",40.4292415,-74.42855720448937,NEUTRAL,0.7525996565818787
523109990,2022-03-02 18:22:48+00:00,1499087845989965829,Twitter undefeated 😂😂 #SOTU https://t.co/JqAoHEiroW,{'place_id': '1fbbfd700c2dab1a'},Twitter for iPhone,1fbbfd700c2dab1a,"52.6907201,-6.8249391069513",52.6907201,-6.8249391069513,NEGATIVE,0.9831392168998718
18704125,2022-03-02 18:21:52+00:00,1499087608152051714,"🔵A Democrat &amp; 🔴 a Republican join me at the table for a candid conversation...airing this afternoon, between now and 5pm re: @POTUS
And #StateOfTheUnion . Details ⬇️⬇️. @AgentWes @EddieJFernandez on @MyNews13 . Click 👇 to watch on the Spectrum News app
https://t.co/bEZKNvR2Uq https://t.co/c210OIkAAM",{'place_id': '55b4f9e5c516e0b6'},Twitter for Android,55b4f9e5c516e0b6,"28.50167165,-81.44033960410155",28.50167165,-81.44033960410155,NEUTRAL,0.782462477684021
1474179151452119051,2022-03-02 18:17:06+00:00,1499086409730342916,@POTUS didn’t mention canceling student debt during the #SOTU but like….he probably should have😏,{'place_id': 'ae845a49091f2727'},Twitter for iPhone,ae845a49091f2727,"42.395555,-71.10085536871509",42.395555,-71.10085536871509,NEUTRAL,0.7552599906921387
636483242,2022-03-02 18:16:50+00:00,1499086342361284610,How embarrassing! Where is the decorum? @GOP @TheDemocrats do better! From @SpeakerPelosi ripping Trump’s speech and these two idiots… we need to as THE PEOPLE require better from our voted in leaders. #SOTU https://t.co/b1IkjKe7v5,{'place_id': '00427d4a5c4a1fc3'},Twitter for iPhone,00427d4a5c4a1fc3,"46.879112,-114.07491520054182",46.879112,-114.07491520054182,NEGATIVE,0.9993359446525574
308851637,2022-03-02 18:07:12+00:00,1499083919911698435,Next time firmly correct liars (#repjamesComer) in real time! #SOTU @kwelkernbc and @PeterAlexander @MSNBC,{'place_id': '011add077f4d2da3'},Twitter for iPhone,011add077f4d2da3,"40.655125999999996,-73.9394847402069",40.655126,-73.9394847402069,NEUTRAL,0.63421231508255
